raw_ip_incoming	raw_ip_outgoing	port_incoming	port_outgoing	protocol	start_time	end_time	num_packets_incoming	size_packets_incoming	num_packets_outgoing	size_packets_outgoing
79.203.227.21	19.242.195.251	6000	3306	2	2009-05-05 08:31:39	2009-05-05 08:32:47	3264	7173	1188	1464
79.203.227.21	61.254.5.232	443	443	89	2009-05-03 23:51:39	2009-05-03 23:56:39	1673	33672	8085	59442
79.203.227.21	61.254.5.232	443	443	89	2009-05-03 23:56:39	2009-05-04 00:01:39	7312	60744	1195	44713
79.203.227.21	61.254.5.232	443	443	89	2009-05-04 00:01:39	2009-05-04 00:06:39	5717	21458	8007	39944
79.203.227.21	61.254.5.232	443	443	89	2009-05-04 00:06:39	2009-05-04 00:11:39	4249	56975	5771	41212
79.203.227.21	61.254.5.232	443	443	89	2009-05-04 00:11:39	2009-05-04 00:16:39	5853	50161	5959	48735
79.203.227.21	61.254.5.232	443	443	89	2009-05-04 00:16:39	2009-05-04 00:21:39	4124	38215	11076	9767
79.203.227.21	61.254.5.232	443	443	89	2009-05-04 00:21:39	2009-05-04 00:25:27	5852	374	12440	45823
202.62.36.221	4.98.100.49	8080	5432	17	2009-05-04 05:19:11	2009-05-04 05:24:11	4438	32272	1033	3810
202.62.36.221	4.98.100.49	8080	5432	17	2009-05-04 05:24:11	2009-05-04 05:27:39	15067	37612	7674	32305
156.198.10.83	132.154.77.155	6000	25	17	2009-05-04 07:03:45	2009-05-04 07:04:31	8241	30663	9741	32733
65.201.187.48	151.119.199.231	22	443	17	2009-05-03 20:05:44	2009-05-03 20:10:44	10977	31010	2100	10930
65.201.187.48	151.119.199.231	22	443	17	2009-05-03 20:10:44	2009-05-03 20:14:53	3586	25947	7908	8502
151.119.199.231	224.141.129.249	443	6000	17	2009-05-05 06:25:15	2009-05-05 06:30:15	3967	4729	6416	7770
151.119.199.231	224.141.129.249	443	6000	17	2009-05-05 06:30:15	2009-05-05 06:34:23	2421	14668	10210	50396
155.51.251.155	112.192.69.63	6000	40682	2	2009-05-04 11:07:56	2009-05-04 11:07:59	7797	13829	4887	14318
101.143.248.40	20.253.104.245	17	5432	17	2009-05-03 20:53:47	2009-05-03 20:58:47	10575	8629	16607	62617
101.143.248.40	20.253.104.245	17	5432	17	2009-05-03 20:58:47	2009-05-03 21:03:47	16609	28929	1459	57432
101.143.248.40	20.253.104.245	17	5432	17	2009-05-03 21:03:47	2009-05-03 21:08:47	15974	22652	5791	25984
101.143.248.40	20.253.104.245	17	5432	17	2009-05-03 21:08:47	2009-05-03 21:10:07	12058	38305	15153	50863
79.203.227.21	166.121.30.139	53415	8080	17	2009-05-04 22:01:47	2009-05-04 22:06:47	3391	38042	12103	44684
79.203.227.21	166.121.30.139	53415	8080	17	2009-05-04 22:06:47	2009-05-04 22:07:12	690	44350	9895	49908
138.136.232.71	224.141.129.249	49539	6000	89	2009-05-04 11:42:02	2009-05-04 11:47:02	4531	23512	11998	59215
138.136.232.71	224.141.129.249	49539	6000	89	2009-05-04 11:47:02	2009-05-04 11:49:44	4634	36171	2501	20016
166.121.30.139	225.224.83.223	40122	80	1	2009-05-03 18:46:15	2009-05-03 18:46:46	1977	50416	17908	47934
224.141.129.249	146.71.164.183	5432	110	132	2009-05-04 22:19:01	2009-05-04 22:24:01	5129	1311	8472	16702
81.225.148.122	26.171.155.5	2	21	89	2009-05-06 13:58:21	2009-05-06 13:59:54	591	32632	2778	30749
35.152.73.148	177.188.101.3	2	21	17	2009-05-06 14:38:14	2009-05-06 14:43:14	6660	45292	10363	52805
35.152.73.148	177.188.101.3	2	21	17	2009-05-06 14:43:14	2009-05-06 14:48:14	3956	36106	5830	38208
35.152.73.148	177.188.101.3	2	21	17	2009-05-06 14:48:14	2009-05-06 14:52:05	847	4464	1290	58988
26.171.155.5	26.171.155.5	21	2	89	2009-05-06 14:08:23	2009-05-06 14:13:23	6274	50846	7625	23114
26.171.155.5	26.171.155.5	21	2	89	2009-05-06 14:13:23	2009-05-06 14:17:11	714	49738	6487	12254
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:17:37	2009-05-06 14:22:37	16523	33612	11643	53273
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:22:37	2009-05-06 14:27:37	10590	18257	17887	18321
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:27:37	2009-05-06 14:32:37	1279	62014	15108	44477
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:32:37	2009-05-06 14:37:37	3552	2870	2375	61100
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:37:37	2009-05-06 14:41:09	16973	58238	1825	9631
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:07:33	2009-05-06 14:12:33	15756	21969	10144	21040
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:12:33	2009-05-06 14:17:33	8874	26168	11	35917
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:17:33	2009-05-06 14:22:33	12356	65009	9524	14785
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:22:33	2009-05-06 14:27:33	11741	27293	4989	58047
35.152.73.148	81.225.148.122	2	21	89	2009-05-06 14:27:33	2009-05-06 14:28:37	2672	59630	1680	2059
177.188.101.3	26.171.155.5	2	2	6	2009-05-06 14:41:06	2009-05-06 14:46:06	15545	65532	5108	6900
177.188.101.3	26.171.155.5	2	2	6	2009-05-06 14:46:06	2009-05-06 14:51:06	1512	57881	14086	11939
177.188.101.3	26.171.155.5	2	2	6	2009-05-06 14:51:06	2009-05-06 14:56:06	3304	8968	14235	10862
177.188.101.3	26.171.155.5	2	2	6	2009-05-06 14:56:06	2009-05-06 15:01:06	980	42998	13477	11399
177.188.101.3	26.171.155.5	2	2	6	2009-05-06 15:01:06	2009-05-06 15:01:40	2496	31134	4917	17101
35.152.73.148	81.225.148.122	21	21	132	2009-05-06 14:26:15	2009-05-06 14:29:38	9303	62016	7145	36002
26.171.155.5	81.225.148.122	21	21	17	2009-05-06 13:45:25	2009-05-06 13:50:25	18241	35867	712	28108
26.171.155.5	81.225.148.122	21	21	17	2009-05-06 13:50:25	2009-05-06 13:52:42	4050	57981	1873	39153
81.225.148.122	81.225.148.122	2	2	6	2009-05-06 14:32:51	2009-05-06 14:33:51	2791	46946	9195	30537
26.171.155.5	26.171.155.5	21	21	17	2009-05-06 14:03:26	2009-05-06 14:08:26	16862	14602	980	16907
26.171.155.5	26.171.155.5	21	21	17	2009-05-06 14:08:26	2009-05-06 14:13:26	11592	56827	20737	10424
26.171.155.5	26.171.155.5	21	21	17	2009-05-06 14:13:26	2009-05-06 14:16:40	10130	22684	2695	60802
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:37:43	2009-05-06 14:42:43	6189	1760	4983	9786
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:42:43	2009-05-06 14:47:43	1104	43955	16307	58546
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:47:43	2009-05-06 14:52:43	23479	6233	10648	16950
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:52:43	2009-05-06 14:55:24	654	32444	9004	53073
81.225.148.122	35.152.73.148	21	21	132	2009-05-06 14:09:54	2009-05-06 14:14:54	7136	43825	9590	9126
81.225.148.122	35.152.73.148	21	21	132	2009-05-06 14:14:54	2009-05-06 14:19:54	17469	62454	3589	3407
81.225.148.122	35.152.73.148	21	21	132	2009-05-06 14:19:54	2009-05-06 14:22:32	19874	26545	6952	5086
26.171.155.5	35.152.73.148	21	2	17	2009-05-06 14:19:48	2009-05-06 14:24:48	3397	23504	13471	17318
26.171.155.5	35.152.73.148	21	2	17	2009-05-06 14:24:48	2009-05-06 14:29:38	6708	48599	14011	49393
81.225.148.122	35.152.73.148	21	21	89	2009-05-06 14:38:15	2009-05-06 14:43:15	11640	22466	7239	14388
81.225.148.122	35.152.73.148	21	21	89	2009-05-06 14:43:15	2009-05-06 14:46:36	12425	56400	7321	40121
35.152.73.148	35.152.73.148	21	2	6	2009-05-06 14:03:37	2009-05-06 14:07:05	3295	49271	20899	34799
81.225.148.122	35.152.73.148	2	21	17	2009-05-06 13:57:01	2009-05-06 14:01:06	9671	5534	174	53758
81.225.148.122	81.225.148.122	21	2	6	2009-05-06 14:01:56	2009-05-06 14:03:34	10724	45326	11226	3429
35.152.73.148	35.152.73.148	21	21	2	2009-05-06 14:08:08	2009-05-06 14:08:31	27367	28996	172	16646
81.225.148.122	26.171.155.5	21	21	17	2009-05-06 13:59:18	2009-05-06 14:04:18	11884	19137	3901	33646
81.225.148.122	26.171.155.5	21	21	17	2009-05-06 14:04:18	2009-05-06 14:06:51	16340	1470	11871	171
35.152.73.148	26.171.155.5	2	2	132	2009-05-06 14:25:36	2009-05-06 14:28:48	5498	19242	7272	33598
35.152.73.148	26.171.155.5	21	21	17	2009-05-06 14:21:26	2009-05-06 14:25:24	20160	41758	4158	48777
35.152.73.148	81.225.148.122	21	2	89	2009-05-06 13:43:42	2009-05-06 13:48:42	4545	7146	4472	42905
35.152.73.148	81.225.148.122	21	2	89	2009-05-06 13:48:42	2009-05-06 13:53:42	12960	11607	15408	59298
35.152.73.148	81.225.148.122	21	2	89	2009-05-06 13:53:42	2009-05-06 13:58:42	10245	47761	626	45441
35.152.73.148	81.225.148.122	21	2	89	2009-05-06 13:58:42	2009-05-06 14:03:42	1701	52033	6716	35136
35.152.73.148	81.225.148.122	21	2	89	2009-05-06 14:03:42	2009-05-06 14:08:42	2808	7710	14402	19719
35.152.73.148	81.225.148.122	21	2	89	2009-05-06 14:08:42	2009-05-06 14:10:44	3773	37721	19555	33833
81.225.148.122	35.152.73.148	21	21	132	2009-05-06 14:41:28	2009-05-06 14:43:51	5645	59243	8447	40100
81.225.148.122	35.152.73.148	2	2	132	2009-05-06 14:19:39	2009-05-06 14:21:46	8105	11174	9004	50074
26.171.155.5	26.171.155.5	2	21	6	2009-05-06 14:33:49	2009-05-06 14:38:49	5343	26481	11274	50453
26.171.155.5	26.171.155.5	2	21	6	2009-05-06 14:38:49	2009-05-06 14:43:49	2653	7731	1779	22873
26.171.155.5	26.171.155.5	2	21	6	2009-05-06 14:43:49	2009-05-06 14:48:49	17956	24369	15819	17245
26.171.155.5	26.171.155.5	2	21	6	2009-05-06 14:48:49	2009-05-06 14:50:12	9084	27896	1326	4285
35.152.73.148	35.152.73.148	21	2	6	2009-05-06 14:39:32	2009-05-06 14:44:32	401	60249	6462	60640
35.152.73.148	35.152.73.148	21	2	6	2009-05-06 14:44:32	2009-05-06 14:45:46	2568	51880	9452	39770
35.152.73.148	26.171.155.5	2	21	17	2009-05-06 14:38:35	2009-05-06 14:39:50	631	3589	2413	42458
81.225.148.122	81.225.148.122	2	2	17	2009-05-06 13:53:32	2009-05-06 13:58:32	7115	8890	1302	35165
81.225.148.122	81.225.148.122	2	2	17	2009-05-06 13:58:32	2009-05-06 14:03:32	1264	19347	8655	38918
81.225.148.122	81.225.148.122	2	2	17	2009-05-06 14:03:32	2009-05-06 14:08:32	9336	43986	1605	28999
81.225.148.122	81.225.148.122	2	2	17	2009-05-06 14:08:32	2009-05-06 14:12:12	2913	4363	5164	60488
35.152.73.148	81.225.148.122	2	2	6	2009-05-06 14:37:50	2009-05-06 14:42:50	7974	23226	6848	3565
35.152.73.148	81.225.148.122	2	2	6	2009-05-06 14:42:50	2009-05-06 14:47:50	9973	10596	15344	51537
35.152.73.148	81.225.148.122	2	2	6	2009-05-06 14:47:50	2009-05-06 14:50:50	2848	40788	7070	26624
81.225.148.122	35.152.73.148	2	21	17	2009-05-06 14:16:18	2009-05-06 14:17:34	5459	55708	17915	11433
81.225.148.122	26.171.155.5	21	21	17	2009-05-06 13:49:23	2009-05-06 13:53:46	5879	1708	23052	27959
35.152.73.148	35.152.73.148	2	2	17	2009-05-06 14:41:07	2009-05-06 14:42:37	19750	62898	6824	60321
81.225.148.122	81.225.148.122	2	2	89	2009-05-06 14:03:38	2009-05-06 14:06:32	7670	25417	9360	6188
81.225.148.122	35.152.73.148	2	21	2	2009-05-06 14:39:44	2009-05-06 14:44:44	21132	20206	9380	45192
81.225.148.122	35.152.73.148	2	21	2	2009-05-06 14:44:44	2009-05-06 14:48:56	5816	12549	14455	35421
26.171.155.5	81.225.148.122	21	2	2	2009-05-06 14:32:02	2009-05-06 14:37:02	10307	7964	9046	49121
26.171.155.5	81.225.148.122	21	2	2	2009-05-06 14:37:02	2009-05-06 14:42:01	15138	1656	10507	62633
35.152.73.148	35.152.73.148	2	21	6	2009-05-06 13:45:05	2009-05-06 13:50:05	2415	57361	11359	38077
35.152.73.148	35.152.73.148	2	21	6	2009-05-06 13:50:05	2009-05-06 13:54:33	20880	25196	23145	35568
81.225.148.122	26.171.155.5	2	2	2	2009-05-06 13:47:42	2009-05-06 13:48:38	17700	29549	17649	56142
81.225.148.122	81.225.148.122	2	21	89	2009-05-06 14:34:45	2009-05-06 14:39:45	4115	53702	8099	51253
81.225.148.122	81.225.148.122	2	21	89	2009-05-06 14:39:45	2009-05-06 14:42:33	10041	43562	7532	31319
177.188.101.3	81.225.148.122	2	2	17	2009-05-06 14:07:46	2009-05-06 14:12:46	14953	48788	1482	64450
177.188.101.3	81.225.148.122	2	2	17	2009-05-06 14:12:46	2009-05-06 14:17:46	8202	32763	4734	26910
177.188.101.3	81.225.148.122	2	2	17	2009-05-06 14:17:46	2009-05-06 14:22:08	11663	3013	11426	57911
35.152.73.148	26.171.155.5	21	2	17	2009-05-06 14:20:25	2009-05-06 14:25:25	12761	3488	15695	60219
35.152.73.148	26.171.155.5	21	2	17	2009-05-06 14:25:25	2009-05-06 14:30:25	7431	52837	2425	635
35.152.73.148	26.171.155.5	21	2	17	2009-05-06 14:30:25	2009-05-06 14:35:25	3006	19402	6270	37840
35.152.73.148	26.171.155.5	21	2	17	2009-05-06 14:35:25	2009-05-06 14:40:25	4495	40690	7904	51175
35.152.73.148	26.171.155.5	21	2	17	2009-05-06 14:40:25	2009-05-06 14:45:25	8386	28519	6357	20148
35.152.73.148	26.171.155.5	21	2	17	2009-05-06 14:45:25	2009-05-06 14:48:42	1635	43462	10130	949
26.171.155.5	26.171.155.5	2	2	132	2009-05-06 13:56:44	2009-05-06 13:58:55	15229	53057	127	56539
35.152.73.148	35.152.73.148	21	21	6	2009-05-06 14:38:40	2009-05-06 14:41:46	351	39490	14152	38081
35.152.73.148	26.171.155.5	2	2	17	2009-05-06 14:23:12	2009-05-06 14:23:43	1507	24524	4297	25743
81.225.148.122	81.225.148.122	2	2	17	2009-05-06 14:39:48	2009-05-06 14:44:48	3983	32057	10153	8384
81.225.148.122	81.225.148.122	2	2	17	2009-05-06 14:44:48	2009-05-06 14:48:03	5599	49893	5491	62211
177.188.101.3	26.171.155.5	2	2	6	2009-05-06 13:49:03	2009-05-06 13:51:45	10374	19777	9645	16989
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:21:00	2009-05-06 14:26:00	6535	1896	2955	17148
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:26:00	2009-05-06 14:31:00	14139	15025	9738	9317
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:31:00	2009-05-06 14:36:00	16418	6150	2600	44911
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:36:00	2009-05-06 14:41:00	5036	62458	12302	5393
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:41:00	2009-05-06 14:46:00	538	15393	3463	22340
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:46:00	2009-05-06 14:51:00	5091	47553	1862	23299
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:51:00	2009-05-06 14:56:00	14691	65402	3986	54293
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 14:56:00	2009-05-06 15:01:00	1511	14175	13490	41380
35.152.73.148	26.171.155.5	2	21	89	2009-05-06 15:01:00	2009-05-06 15:05:37	12770	3919	13394	61622
35.152.73.148	26.171.155.5	2	21	2	2009-05-06 13:52:12	2009-05-06 13:57:12	6455	15324	1126	13497
35.152.73.148	26.171.155.5	2	21	2	2009-05-06 13:57:12	2009-05-06 13:59:47	10875	65210	4692	28244
81.225.148.122	81.225.148.122	21	21	2	2009-05-06 14:39:55	2009-05-06 14:40:40	8784	32925	12720	41093
26.171.155.5	26.171.155.5	21	2	17	2009-05-06 14:13:56	2009-05-06 14:17:53	19260	19269	9168	39170
35.152.73.148	35.152.73.148	21	21	132	2009-05-06 14:42:46	2009-05-06 14:45:39	9127	49539	11706	35488
81.225.148.122	35.152.73.148	2	21	6	2009-05-06 14:09:43	2009-05-06 14:12:22	8439	7665	8806	5228
35.152.73.148	35.152.73.148	2	2	17	2009-05-06 13:51:34	2009-05-06 13:54:22	4701	57311	11799	20130
81.225.148.122	26.171.155.5	2	2	6	2009-05-06 14:26:58	2009-05-06 14:31:58	2546	61500	6406	20569
81.225.148.122	26.171.155.5	2	2	6	2009-05-06 14:31:58	2009-05-06 14:36:58	10169	29910	13051	19698
81.225.148.122	26.171.155.5	2	2	6	2009-05-06 14:36:58	2009-05-06 14:38:01	7239	45739	10198	44163
35.152.73.148	81.225.148.122	2	2	17	2009-05-06 13:59:23	2009-05-06 14:04:23	918	52897	1151	18767
35.152.73.148	81.225.148.122	2	2	17	2009-05-06 14:04:23	2009-05-06 14:09:23	3733	6706	426	46286
35.152.73.148	81.225.148.122	2	2	17	2009-05-06 14:09:23	2009-05-06 14:14:23	11624	16544	1790	58752
35.152.73.148	81.225.148.122	2	2	17	2009-05-06 14:14:23	2009-05-06 14:17:36	6763	8600	1955	41062
26.171.155.5	35.152.73.148	2	2	2	2009-05-06 14:03:19	2009-05-06 14:08:19	9531	31372	19359	60161
26.171.155.5	35.152.73.148	2	2	2	2009-05-06 14:08:19	2009-05-06 14:12:45	11940	41087	11901	18811
35.152.73.148	81.225.148.122	21	21	2	2009-05-06 14:24:32	2009-05-06 14:29:32	2177	43734	11660	41823
35.152.73.148	81.225.148.122	21	21	2	2009-05-06 14:29:32	2009-05-06 14:30:57	17679	64500	1221	33612
81.225.148.122	177.188.101.3	21	21	17	2009-05-06 14:30:03	2009-05-06 14:32:11	20121	34542	1340	58081
35.152.73.148	81.225.148.122	21	21	17	2009-05-06 14:20:11	2009-05-06 14:24:06	79	30636	3302	13291
81.225.148.122	35.152.73.148	2	21	6	2009-05-06 14:05:30	2009-05-06 14:05:38	588	27103	12844	39797
81.225.148.122	35.152.73.148	2	21	89	2009-05-06 13:48:53	2009-05-06 13:50:55	4167	10133	8299	59664
26.171.155.5	81.225.148.122	21	21	17	2009-05-06 14:22:13	2009-05-06 14:24:04	5648	46564	5325	35573
81.225.148.122	35.152.73.148	2	2	2	2009-05-06 14:00:41	2009-05-06 14:00:45	12823	19076	16160	22986
35.152.73.148	26.171.155.5	21	2	1	2009-05-06 13:54:58	2009-05-06 13:59:58	5400	53314	5912	58663
35.152.73.148	26.171.155.5	21	2	1	2009-05-06 13:59:58	2009-05-06 14:01:08	14369	33489	3178	16914
35.152.73.148	35.152.73.148	2	2	17	2009-05-06 14:40:24	2009-05-06 14:45:24	3212	30285	3517	46539
35.152.73.148	35.152.73.148	2	2	17	2009-05-06 14:45:24	2009-05-06 14:50:01	12729	47898	240	19525
35.152.73.148	35.152.73.148	21	2	132	2009-05-06 14:32:10	2009-05-06 14:33:58	1848	39140	7243	26247
81.225.148.122	81.225.148.122	21	2	132	2009-05-06 14:00:24	2009-05-06 14:02:19	4489	15173	3481	55722
35.152.73.148	35.152.73.148	2	2	6	2009-05-06 14:02:04	2009-05-06 14:02:39	16753	8689	4113	22823
26.171.155.5	35.152.73.148	21	21	17	2009-05-06 14:21:16	2009-05-06 14:25:25	22746	64094	1021	28648
81.225.148.122	81.225.148.122	21	21	1	2009-05-06 13:48:30	2009-05-06 13:53:30	10388	13682	14092	53588
81.225.148.122	81.225.148.122	21	21	1	2009-05-06 13:53:30	2009-05-06 13:54:47	7292	61704	5236	20178
26.171.155.5	26.171.155.5	2	21	17	2009-05-06 13:58:59	2009-05-06 14:00:42	23938	11675	13148	32074
26.171.155.5	26.171.155.5	21	21	2	2009-05-06 14:01:09	2009-05-06 14:02:37	4180	54166	9501	51847
81.225.148.122	26.171.155.5	2	21	89	2009-05-06 14:04:32	2009-05-06 14:09:32	468	37877	2939	57703
81.225.148.122	26.171.155.5	2	21	89	2009-05-06 14:09:32	2009-05-06 14:14:32	10529	2102	6502	7528
81.225.148.122	26.171.155.5	2	21	89	2009-05-06 14:14:32	2009-05-06 14:18:44	3270	8817	844	15453
26.171.155.5	35.152.73.148	21	21	2	2009-05-06 14:30:07	2009-05-06 14:35:07	11993	13754	3724	32868
26.171.155.5	35.152.73.148	21	21	2	2009-05-06 14:35:07	2009-05-06 14:36:38	9526	43439	10755	47314
81.225.148.122	35.152.73.148	21	2	132	2009-05-06 13:47:14	2009-05-06 13:51:42	986	44410	2897	10703
81.225.148.122	81.225.148.122	21	21	6	2009-05-06 13:50:17	2009-05-06 13:50:56	8716	19702	3738	56994
35.152.73.148	26.171.155.5	2	21	2	2009-05-06 14:34:21	2009-05-06 14:36:06	15420	48065	3085	27206
35.152.73.148	35.152.73.148	2	21	89	2009-05-06 14:30:17	2009-05-06 14:35:17	2806	22266	14604	1276
35.152.73.148	35.152.73.148	2	21	89	2009-05-06 14:35:17	2009-05-06 14:40:17	18324	8275	9118	48434
35.152.73.148	35.152.73.148	2	21	89	2009-05-06 14:40:17	2009-05-06 14:44:18	16904	51902	5969	7130
35.152.73.148	35.152.73.148	2	2	2	2009-05-06 14:25:35	2009-05-06 14:26:08	10439	47093	2542	6712
35.152.73.148	35.152.73.148	2	21	2	2009-05-06 14:04:24	2009-05-06 14:09:24	18288	33530	27041	64388
35.152.73.148	35.152.73.148	2	21	2	2009-05-06 14:09:24	2009-05-06 14:14:24	8775	25368	1629	22411
35.152.73.148	35.152.73.148	2	21	2	2009-05-06 14:14:24	2009-05-06 14:19:24	11	59085	6316	58282
35.152.73.148	35.152.73.148	2	21	2	2009-05-06 14:19:24	2009-05-06 14:19:29	3940	24267	14386	60934
81.225.148.122	81.225.148.122	2	21	6	2009-05-06 14:04:39	2009-05-06 14:09:39	3249	37089	8735	15953
81.225.148.122	81.225.148.122	2	21	6	2009-05-06 14:09:39	2009-05-06 14:09:51	5127	29876	2118	12575
81.225.148.122	35.152.73.148	2	2	2	2009-05-06 13:43:50	2009-05-06 13:48:50	8429	42627	7793	47561
81.225.148.122	35.152.73.148	2	2	2	2009-05-06 13:48:50	2009-05-06 13:49:19	8658	45075	2364	57207
26.171.155.5	35.152.73.148	2	2	89	2009-05-06 14:41:09	2009-05-06 14:46:09	9963	30742	908	29686
26.171.155.5	35.152.73.148	2	2	89	2009-05-06 14:46:09	2009-05-06 14:50:01	1653	37955	15042	15970
81.225.148.122	26.171.155.5	2	21	1	2009-05-06 14:02:50	2009-05-06 14:05:51	9011	10619	23902	40511
35.152.73.148	35.152.73.148	21	21	1	2009-05-06 14:41:41	2009-05-06 14:45:38	14	31875	3027	18065
35.152.73.148	26.171.155.5	21	2	132	2009-05-06 14:04:54	2009-05-06 14:08:21	3427	9928	1466	22864
26.171.155.5	177.188.101.3	2	2	6	2009-05-06 13:46:27	2009-05-06 13:50:44	2332	1730	1337	1388
35.152.73.148	35.152.73.148	2	21	17	2009-05-06 13:44:32	2009-05-06 13:49:32	3329	5435	3938	60206
35.152.73.148	35.152.73.148	2	21	17	2009-05-06 13:49:32	2009-05-06 13:54:32	8665	31022	8482	46289
35.152.73.148	35.152.73.148	2	21	17	2009-05-06 13:54:32	2009-05-06 13:59:05	1741	47729	27601	5750
26.171.155.5	35.152.73.148	2	21	2	2009-05-06 14:02:55	2009-05-06 14:05:24	1895	8561	281	46712
35.152.73.148	81.225.148.122	2	21	6	2009-05-06 14:07:36	2009-05-06 14:12:36	20637	16516	7169	678
35.152.73.148	81.225.148.122	2	21	6	2009-05-06 14:12:36	2009-05-06 14:17:36	1379	49823	694	31002
35.152.73.148	81.225.148.122	2	21	6	2009-05-06 14:17:36	2009-05-06 14:22:36	3145	57617	4187	15213
35.152.73.148	81.225.148.122	2	21	6	2009-05-06 14:22:36	2009-05-06 14:27:36	6204	54210	6263	21868
35.152.73.148	81.225.148.122	2	21	6	2009-05-06 14:27:36	2009-05-06 14:32:36	1602	22496	14331	25268
35.152.73.148	81.225.148.122	2	21	6	2009-05-06 14:32:36	2009-05-06 14:36:15	11679	64433	2385	20587
26.171.155.5	26.171.155.5	21	21	2	2009-05-06 14:00:54	2009-05-06 14:05:54	2444	54860	16035	57375
26.171.155.5	26.171.155.5	21	21	2	2009-05-06 14:05:54	2009-05-06 14:10:54	3977	9747	2716	48616
26.171.155.5	26.171.155.5	21	21	2	2009-05-06 14:10:54	2009-05-06 14:15:54	5619	53971	27102	55971
26.171.155.5	26.171.155.5	21	21	2	2009-05-06 14:15:54	2009-05-06 14:18:14	10846	34971	11343	38115
35.152.73.148	35.152.73.148	21	21	89	2009-05-06 14:02:43	2009-05-06 14:07:43	1957	59976	4007	41116
35.152.73.148	35.152.73.148	21	21	89	2009-05-06 14:07:43	2009-05-06 14:10:24	2618	11086	15266	4904
177.188.101.3	81.225.148.122	21	2	17	2009-05-06 14:15:29	2009-05-06 14:20:29	1047	33974	18999	18892
177.188.101.3	81.225.148.122	21	2	17	2009-05-06 14:20:29	2009-05-06 14:23:53	3277	10627	6883	5972
26.171.155.5	35.152.73.148	21	21	6	2009-05-06 14:01:14	2009-05-06 14:03:28	1745	10561	11083	55602
81.225.148.122	81.225.148.122	21	2	89	2009-05-06 14:40:18	2009-05-06 14:42:21	1461	32797	10054	49799
26.171.155.5	26.171.155.5	2	21	1	2009-05-06 13:46:21	2009-05-06 13:51:21	1737	36750	10443	18024
26.171.155.5	26.171.155.5	2	21	1	2009-05-06 13:51:21	2009-05-06 13:56:21	3986	48157	8901	3723
26.171.155.5	26.171.155.5	2	21	1	2009-05-06 13:56:21	2009-05-06 14:01:21	10324	377	13756	50031
26.171.155.5	26.171.155.5	2	21	1	2009-05-06 14:01:21	2009-05-06 14:06:21	28553	38455	6202	11071
26.171.155.5	26.171.155.5	2	21	1	2009-05-06 14:06:21	2009-05-06 14:08:24	8364	11827	2133	42586
26.171.155.5	35.152.73.148	2	21	1	2009-05-06 13:47:46	2009-05-06 13:52:46	69	52102	2020	18216
26.171.155.5	35.152.73.148	2	21	1	2009-05-06 13:52:46	2009-05-06 13:57:46	6071	40704	3247	52408
26.171.155.5	35.152.73.148	2	21	1	2009-05-06 13:57:46	2009-05-06 14:02:46	4238	4911	6505	9762
26.171.155.5	35.152.73.148	2	21	1	2009-05-06 14:02:46	2009-05-06 14:07:46	19389	28405	2906	18270
